ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,CITY,STATE,COUNTRY,PRODUCTLINEID
10267,43,100,2,4645.72,Shipped,3,7,2004,Classic Cars,117,S24_2887,Muscle Machine Inc,NYC,NY,USA,2
10346,24,87.24,5,2093.76,Shipped,4,11,2004,Classic Cars,117,S24_2887,Signal Gift Stores,Las Vegas,NV,USA,2
10368,31,100,5,4223.13,Shipped,1,1,2005,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10109,29,32.1,6,930.9,Shipped,1,3,2003,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,Philadelphia,PA,USA,2
10135,20,35.87,1,717.4,Shipped,3,7,2003,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10147,25,42.67,1,1066.75,Shipped,3,9,2003,Classic Cars,37,S24_2972,Collectables For Less Inc.,Brickhaven,MA,USA,2
10160,42,37,2,1554,Shipped,4,10,2003,Classic Cars,37,S24_2972,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,2
10192,30,30.59,13,917.7,Shipped,4,11,2003,Classic Cars,37,S24_2972,Online Diecast Creations Co.,Nashua,NH,USA,2
10278,31,38.89,8,1205.59,Shipped,3,8,2004,Classic Cars,37,S24_2972,Signal Gift Stores,Las Vegas,NV,USA,2
10321,37,33.23,12,1229.51,Shipped,4,11,2004,Classic Cars,37,S24_2972,FunGiftIdeas.com,New Bedford,MA,USA,2
10331,27,42.24,13,1140.48,Shipped,4,11,2004,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,Philadelphia,PA,USA,2
10390,37,100,5,4894.73,Shipped,1,3,2005,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10142,49,98.25,1,4814.25,Shipped,3,8,2003,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10154,31,91.17,2,2826.27,Shipped,4,10,2003,Vintage Cars,88,S24_3151,Boards & Toys Co.,Glendale,CA,USA,3
10185,33,74.35,2,2453.55,Shipped,4,11,2003,Vintage Cars,88,S24_3151,Mini Creations Ltd.,New Bedford,MA,USA,3
10222,47,70.81,14,3328.07,Shipped,1,2,2004,Vintage Cars,88,S24_3151,Collectable Mini Designs Co.,San Diego,CA,USA,3
10233,40,94.71,2,3788.4,Shipped,1,3,2004,Vintage Cars,88,S24_3151,Tekni Collectables Inc.,Newark,NJ,USA,3
10295,46,84.97,3,3908.62,Shipped,3,9,2004,Vintage Cars,88,S24_3151,Gifts4AllAges.com,Boston,MA,USA,3
10384,43,97.87,2,4208.41,Shipped,1,2,2005,Vintage Cars,88,S24_3151,Corporate Gift Ideas Co.,San Francisco,CA,USA,3
10396,27,83.2,7,2246.4,Shipped,1,3,2005,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10124,49,83.04,11,4068.96,Shipped,2,5,2003,Classic Cars,85,S24_3191,Signal Gift Stores,Las Vegas,NV,USA,2
10172,24,81.33,2,1951.92,Shipped,4,11,2003,Classic Cars,85,S24_3191,Gift Depot Inc.,Bridgewater,CT,USA,2
10182,33,94.17,15,3107.61,Shipped,4,11,2003,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10192,32,72.77,3,2328.64,Shipped,4,11,2003,Classic Cars,85,S24_3191,Online Diecast Creations Co.,Nashua,NH,USA,2
10204,40,79.62,9,3184.8,Shipped,4,12,2003,Classic Cars,85,S24_3191,Muscle Machine Inc,NYC,NY,USA,2
10267,44,96.74,4,4256.56,Shipped,3,7,2004,Classic Cars,85,S24_3191,Muscle Machine Inc,NYC,NY,USA,2
10321,39,84.75,2,3305.25,Shipped,4,11,2004,Classic Cars,85,S24_3191,FunGiftIdeas.com,New Bedford,MA,USA,2
10346,24,100,2,3325.92,Shipped,4,11,2004,Classic Cars,85,S24_3191,Signal Gift Stores,Las Vegas,NV,USA,2
10368,46,79.62,1,3662.52,Shipped,1,1,2005,Classic Cars,85,S24_3191,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10135,27,66.13,6,1785.51,Shipped,3,7,2003,Classic Cars,61,S24_3371,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10147,30,68.58,6,2057.4,Shipped,3,9,2003,Classic Cars,61,S24_3371,Collectables For Less Inc.,Brickhaven,MA,USA,2
10159,50,69.8,1,3490,Shipped,4,10,2003,Classic Cars,61,S24_3371,Corporate Gift Ideas Co.,San Francisco,CA,USA,2
10276,20,61.23,2,1224.6,Shipped,3,8,2004,Classic Cars,61,S24_3371,Online Mini Collectables,Brickhaven,MA,USA,2
10331,25,100,9,3078.5,Shipped,4,11,2004,Classic Cars,61,S24_3371,Motor Mint Distributors Inc.,Philadelphia,PA,USA,2
10390,46,52.84,6,2430.64,Shipped,1,3,2005,Classic Cars,61,S24_3371,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10131,29,59.18,6,1716.22,Shipped,2,6,2003,Vintage Cars,65,S24_3420,Gift Ideas Corp.,Glendale,CT,USA,3
10143,33,77.59,9,2560.47,Shipped,3,8,2003,Vintage Cars,65,S24_3420,Mini Creations Ltd.,New Bedford,MA,USA,3
10209,36,77.59,2,2793.24,Shipped,1,1,2004,Vintage Cars,65,S24_3420,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,3
10222,43,70.35,6,3025.05,Shipped,1,2,2004,Vintage Cars,65,S24_3420,Collectable Mini Designs Co.,San Diego,CA,USA,3
10249,25,69.7,2,1742.5,Shipped,2,5,2004,Vintage Cars,65,S24_3420,Cambridge Collectables Co.,Cambridge,MA,USA,3
10274,24,72.33,3,1735.92,Shipped,3,7,2004,Vintage Cars,65,S24_3420,Collectables For Less Inc.,Brickhaven,MA,USA,3
10307,22,71.67,3,1576.74,Shipped,4,10,2004,Vintage Cars,65,S24_3420,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,3
10400,38,57.2,3,2173.6,Shipped,2,4,2005,Vintage Cars,65,S24_3420,The Sharp Gifts Warehouse,San Jose,CA,USA,3
10124,43,100,13,5203,Shipped,2,5,2003,Classic Cars,107,S24_3432,Signal Gift Stores,Las Vegas,NV,USA,2
10172,22,98.51,4,2167.22,Shipped,4,11,2003,Classic Cars,107,S24_3432,Gift Depot Inc.,Bridgewater,CT,USA,2
10182,49,100,17,6244.07,Shipped,4,11,2003,Classic Cars,107,S24_3432,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10192,46,100,5,5566,Shipped,4,11,2003,Classic Cars,107,S24_3432,Online Diecast Creations Co.,Nashua,NH,USA,2
10204,48,91.02,11,4368.96,Shipped,4,12,2003,Classic Cars,107,S24_3432,Muscle Machine Inc,NYC,NY,USA,2
10226,48,92.09,2,4420.32,Shipped,1,2,2004,Classic Cars,107,S24_3432,Collectable Mini Designs Co.,San Diego,CA,USA,2
10267,43,100,6,5110.98,Shipped,3,7,2004,Classic Cars,107,S24_3432,Muscle Machine Inc,NYC,NY,USA,2
10321,21,89.95,4,1888.95,Shipped,4,11,2004,Classic Cars,107,S24_3432,FunGiftIdeas.com,New Bedford,MA,USA,2
10346,26,95.88,6,2492.88,Shipped,4,11,2004,Classic Cars,107,S24_3432,Signal Gift Stores,Las Vegas,NV,USA,2
10368,20,99.58,4,1991.6,Shipped,1,1,2005,Classic Cars,107,S24_3432,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10143,23,80.51,14,1851.73,Shipped,3,8,2003,Vintage Cars,83,S24_3816,Mini Creations Ltd.,New Bedford,MA,USA,3
10209,22,89.73,7,1974.06,Shipped,1,1,2004,Vintage Cars,83,S24_3816,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,3
10222,46,80.51,11,3703.46,Shipped,1,2,2004,Vintage Cars,83,S24_3816,Collectable Mini Designs Co.,San Diego,CA,USA,3
10307,22,91.41,8,2011.02,Shipped,4,10,2004,Vintage Cars,83,S24_3816,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,3
10385,37,85.54,2,3164.98,Shipped,1,2,2005,Vintage Cars,83,S24_3816,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10396,37,90.57,8,3351.09,Shipped,1,3,2005,Vintage Cars,83,S24_3816,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10400,42,72.96,8,3064.32,Shipped,2,4,2005,Vintage Cars,83,S24_3816,The Sharp Gifts Warehouse,San Jose,CA,USA,3
10135,47,100,2,6336.07,Shipped,3,7,2003,Classic Cars,140,S24_3856,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10147,23,100,2,2906.97,Shipped,3,9,2003,Classic Cars,140,S24_3856,Collectables For Less Inc.,Brickhaven,MA,USA,2
10160,35,100,3,4767.7,Shipped,4,10,2003,Classic Cars,140,S24_3856,"Men 'R' US Retailers, Ltd.",Los Angeles,CA,USA,2
10192,45,100,14,6319.35,Shipped,4,11,2003,Classic Cars,140,S24_3856,Online Diecast Creations Co.,Nashua,NH,USA,2
10278,25,100,9,3159.75,Shipped,3,8,2004,Classic Cars,140,S24_3856,Signal Gift Stores,Las Vegas,NV,USA,2
10321,26,100,13,4052.88,Shipped,4,11,2004,Classic Cars,140,S24_3856,FunGiftIdeas.com,New Bedford,MA,USA,2
10331,21,100,1,3135.93,Shipped,4,11,2004,Classic Cars,140,S24_3856,Motor Mint Distributors Inc.,Philadelphia,PA,USA,2
10390,45,100,8,6763.05,Shipped,1,3,2005,Classic Cars,140,S24_3856,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10131,50,81.89,3,4094.5,Shipped,2,6,2003,Planes,68,S24_3949,Gift Ideas Corp.,Glendale,CT,USA,4
10143,28,66.19,6,1853.32,Shipped,3,8,2003,Planes,68,S24_3949,Mini Creations Ltd.,New Bedford,MA,USA,4
10168,27,73.02,18,1971.54,Shipped,4,10,2003,Planes,68,S24_3949,Technics Stores Inc.,Burlingame,CA,USA,4
10222,48,56.64,3,2718.72,Shipped,1,2,2004,Planes,68,S24_3949,Collectable Mini Designs Co.,San Diego,CA,USA,4
10250,40,75.06,13,3002.4,Shipped,2,5,2004,Planes,68,S24_3949,The Sharp Gifts Warehouse,San Jose,CA,USA,4
10308,43,76.43,16,3286.49,Shipped,4,10,2004,Planes,68,S24_3949,Mini Classics,White Plains,NY,USA,4
10100,49,34.47,1,1689.03,Shipped,1,1,2003,Vintage Cars,41,S24_3969,Online Diecast Creations Co.,Nashua,NH,USA,3
10124,46,33.23,4,1528.58,Shipped,2,5,2003,Vintage Cars,41,S24_3969,Signal Gift Stores,Las Vegas,NV,USA,3
10149,26,38.98,9,1013.48,Shipped,3,9,2003,Vintage Cars,41,S24_3969,Signal Collectibles Ltd.,Brisbane,CA,USA,3
10162,37,38.98,7,1442.26,Shipped,4,10,2003,Vintage Cars,41,S24_3969,Corporate Gift Ideas Co.,San Francisco,CA,USA,3
10182,23,42.26,8,971.98,Shipped,4,11,2003,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10204,39,33.23,2,1295.97,Shipped,4,12,2003,Vintage Cars,41,S24_3969,Muscle Machine Inc,NYC,NY,USA,3
10242,46,36.93,1,1698.78,Shipped,2,4,2004,Vintage Cars,41,S24_3969,Microscale Inc.,NYC,NY,USA,3
10312,31,35.29,15,1093.99,Shipped,4,10,2004,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10346,22,97.44,4,2143.68,Shipped,4,11,2004,Vintage Cars,41,S24_3969,Signal Gift Stores,Las Vegas,NV,USA,3
10368,46,37.34,3,1717.64,Shipped,1,1,2005,Vintage Cars,41,S24_3969,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10115,44,100,1,5568.64,Shipped,2,4,2003,Classic Cars,118,S24_4048,Classic Legends Inc.,NYC,NY,USA,2
10127,20,96.99,7,1939.8,Shipped,2,6,2003,Classic Cars,118,S24_4048,Muscle Machine Inc,NYC,NY,USA,2
10195,34,100,2,3699.88,Shipped,4,11,2003,Classic Cars,118,S24_4048,Mini Classics,White Plains,NY,USA,2
10207,28,100,3,2980.6,Shipped,4,12,2003,Classic Cars,118,S24_4048,Diecast Collectables,Boston,MA,USA,2
10271,22,100,1,3070.54,Shipped,3,7,2004,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10282,39,100,10,4797.39,Shipped,3,8,2004,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10292,27,100,4,3832.38,Shipped,3,9,2004,Classic Cars,118,S24_4048,Land of Toys Inc.,NYC,NY,USA,2
10305,36,100,1,4641.48,Shipped,4,10,2004,Classic Cars,118,S24_4048,Marta's Replicas Co.,Cambridge,MA,USA,2
10349,23,100,2,3182.97,Shipped,4,12,2004,Classic Cars,118,S24_4048,Muscle Machine Inc,NYC,NY,USA,2
10371,28,50.32,9,1408.96,Shipped,1,1,2005,Classic Cars,118,S24_4048,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10111,26,86.68,3,2253.68,Shipped,1,3,2003,Vintage Cars,97,S24_4258,Mini Wheels Co.,San Francisco,CA,USA,3
10149,20,90.57,1,1811.4,Shipped,3,9,2003,Vintage Cars,97,S24_4258,Signal Collectibles Ltd.,Brisbane,CA,USA,3
10163,42,91.55,5,3845.1,Shipped,4,10,2003,Vintage Cars,97,S24_4258,Classic Legends Inc.,NYC,NY,USA,3
10183,47,100,12,5035.11,Shipped,4,11,2003,Vintage Cars,97,S24_4258,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,3
10215,39,90.57,7,3532.23,Shipped,1,1,2004,Vintage Cars,97,S24_4258,West Coast Collectables Co.,Burbank,CA,USA,3
10228,33,100,6,3406.59,Shipped,1,3,2004,Vintage Cars,97,S24_4258,Cambridge Collectables Co.,Cambridge,MA,USA,3
10257,46,78.89,4,3628.94,Shipped,2,6,2004,Vintage Cars,97,S24_4258,The Sharp Gifts Warehouse,San Jose,CA,USA,3
10290,45,100,1,5171.4,Shipped,3,9,2004,Vintage Cars,97,S24_4258,Auto-Moto Classics Inc.,Brickhaven,MA,USA,3
10312,44,100,7,4884.88,Shipped,4,10,2004,Vintage Cars,97,S24_4258,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10324,33,100,3,6267.69,Shipped,4,11,2004,Vintage Cars,97,S24_4258,Vitachrome Inc.,NYC,NY,USA,3
10333,39,100,1,4424.16,Shipped,4,11,2004,Vintage Cars,97,S24_4258,Mini Wheels Co.,San Francisco,CA,USA,3
10369,40,86.92,3,3476.8,Shipped,1,1,2005,Vintage Cars,97,S24_4258,Collectables For Less Inc.,Brickhaven,MA,USA,3
10382,33,100,4,4592.61,Shipped,1,2,2005,Vintage Cars,97,S24_4258,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10145,33,84.77,15,2797.41,Shipped,3,8,2003,Planes,72,S24_4278,Toys4GrownUps.com,Pasadena,CA,USA,4
10168,48,78.25,10,3756,Shipped,4,10,2003,Planes,72,S24_4278,Technics Stores Inc.,Burlingame,CA,USA,4
10250,37,74.62,5,2760.94,Shipped,2,5,2004,Planes,72,S24_4278,The Sharp Gifts Warehouse,San Jose,CA,USA,4
10263,24,75.35,11,1808.4,Shipped,2,6,2004,Planes,72,S24_4278,Gift Depot Inc.,Bridgewater,CT,USA,4
10308,44,83.32,8,3666.08,Shipped,4,10,2004,Planes,72,S24_4278,Mini Classics,White Plains,NY,USA,4
10317,35,83.32,1,2916.2,Shipped,4,11,2004,Planes,72,S24_4278,Technics Stores Inc.,Burlingame,CA,USA,4
10353,35,89.9,3,3146.5,Shipped,4,12,2004,Planes,72,S24_4278,Gift Ideas Corp.,Glendale,CT,USA,4
10135,23,87.31,11,2008.13,Shipped,3,7,2003,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10147,31,64.67,11,2004.77,Shipped,3,9,2003,Classic Cars,80,S24_4620,Collectables For Less Inc.,Brickhaven,MA,USA,2
10159,23,67.1,6,1543.3,Shipped,4,10,2003,Classic Cars,80,S24_4620,Corporate Gift Ideas Co.,San Francisco,CA,USA,2
10264,47,83.27,1,3913.69,Shipped,2,6,2004,Classic Cars,80,S24_4620,Gifts4AllAges.com,Boston,MA,USA,2
10276,48,75.18,7,3608.64,Shipped,3,8,2004,Classic Cars,80,S24_4620,Online Mini Collectables,Brickhaven,MA,USA,2
10319,43,85.69,2,3684.67,Shipped,4,11,2004,Classic Cars,80,S24_4620,Microscale Inc.,NYC,NY,USA,2
10331,41,100,2,5715.4,Shipped,4,11,2004,Classic Cars,80,S24_4620,Motor Mint Distributors Inc.,Philadelphia,PA,USA,2
10390,30,82.42,10,2472.6,Shipped,1,3,2005,Classic Cars,80,S24_4620,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,2
10140,26,100,3,2829.58,Shipped,3,7,2003,Trucks and Buses,96,S32_1268,Technics Stores Inc.,Burlingame,CA,USA,3
10207,49,80.9,14,3964.1,Shipped,4,12,2003,Trucks and Buses,96,S32_1268,Diecast Collectables,Boston,MA,USA,3
10229,25,100,8,2793,Shipped,1,3,2004,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10245,37,100,1,4133.64,Shipped,2,5,2004,Trucks and Buses,96,S32_1268,Super Scale Inc.,New Haven,CT,USA,3
10281,29,82.83,8,2402.07,Shipped,3,8,2004,Trucks and Buses,96,S32_1268,Diecast Classics Inc.,Allentown,PA,USA,3
10305,28,100,12,3155.04,Shipped,4,10,2004,Trucks and Buses,96,S32_1268,Marta's Replicas Co.,Cambridge,MA,USA,3
10324,20,98.18,11,1963.6,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,Vitachrome Inc.,NYC,NY,USA,3
10335,44,100,1,4746.28,Shipped,4,11,2004,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10371,26,100,1,4044.04,Shipped,1,1,2005,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10382,26,100,6,2708.42,Shipped,1,2,2005,Trucks and Buses,96,S32_1268,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10107,20,92.9,8,1858,Shipped,1,2,2003,Motorcycles,99,S32_1374,Land of Toys Inc.,NYC,NY,USA,1
10145,33,93.9,12,3098.7,Shipped,3,8,2003,Motorcycles,99,S32_1374,Toys4GrownUps.com,Pasadena,CA,USA,1
10168,28,100,7,3244.36,Shipped,4,10,2003,Motorcycles,99,S32_1374,Technics Stores Inc.,Burlingame,CA,USA,1
10250,31,100,2,3282.28,Shipped,2,5,2004,Motorcycles,99,S32_1374,The Sharp Gifts Warehouse,San Jose,CA,USA,1
10263,31,79.91,8,2477.21,Shipped,2,6,2004,Motorcycles,99,S32_1374,Gift Depot Inc.,Bridgewater,CT,USA,1
10285,37,98.89,12,3658.93,Shipped,3,8,2004,Motorcycles,99,S32_1374,Marta's Replicas Co.,Cambridge,MA,USA,1
10308,24,79.91,5,1917.84,Shipped,4,10,2004,Motorcycles,99,S32_1374,Mini Classics,White Plains,NY,USA,1
10318,47,100,7,5305.36,Shipped,4,11,2004,Motorcycles,99,S32_1374,Diecast Classics Inc.,Allentown,PA,USA,1
10329,45,63.91,11,2875.95,Shipped,4,11,2004,Motorcycles,99,S32_1374,Land of Toys Inc.,NYC,NY,USA,1
10353,46,81.17,5,3733.82,Shipped,4,12,2004,Motorcycles,99,S32_1374,Gift Ideas Corp.,Glendale,CT,USA,1
10135,33,40.23,14,1327.59,Shipped,3,7,2003,Motorcycles,40,S32_2206,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,1
10145,31,35.8,1,1109.8,Shipped,3,8,2003,Motorcycles,40,S32_2206,Toys4GrownUps.com,Pasadena,CA,USA,1
10159,35,35.4,9,1239,Shipped,4,10,2003,Motorcycles,40,S32_2206,Corporate Gift Ideas Co.,San Francisco,CA,USA,1
10237,26,40.23,2,1045.98,Shipped,2,4,2004,Motorcycles,40,S32_2206,Vitachrome Inc.,NYC,NY,USA,1
10264,20,32.59,4,651.8,Shipped,2,6,2004,Motorcycles,40,S32_2206,Gifts4AllAges.com,Boston,MA,USA,1
10276,27,36.61,10,988.47,Shipped,3,8,2004,Motorcycles,40,S32_2206,Online Mini Collectables,Brickhaven,MA,USA,1
10285,37,41.03,1,1518.11,Shipped,3,8,2004,Motorcycles,40,S32_2206,Marta's Replicas Co.,Cambridge,MA,USA,1
10319,29,38.22,5,1108.38,Shipped,4,11,2004,Motorcycles,40,S32_2206,Microscale Inc.,NYC,NY,USA,1
10331,28,100,3,4102.56,Shipped,4,11,2004,Motorcycles,40,S32_2206,Motor Mint Distributors Inc.,Philadelphia,PA,USA,1
10390,41,44.56,11,1826.96,Shipped,1,3,2005,Motorcycles,40,S32_2206,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,1
10127,45,51.95,13,2337.75,Shipped,2,6,2003,Trucks and Buses,54,S32_2509,Muscle Machine Inc,NYC,NY,USA,3
10195,32,43.29,8,1385.28,Shipped,4,11,2003,Trucks and Buses,54,S32_2509,Mini Classics,White Plains,NY,USA,3
10207,27,60.06,9,1621.62,Shipped,4,12,2003,Trucks and Buses,54,S32_2509,Diecast Collectables,Boston,MA,USA,3
10219,35,55.19,4,1931.65,Shipped,1,2,2004,Trucks and Buses,54,S32_2509,Signal Collectibles Ltd.,Brisbane,CA,USA,3
10229,23,54.11,3,1244.53,Shipped,1,3,2004,Trucks and Buses,54,S32_2509,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10271,35,47.62,7,1666.7,Shipped,3,7,2004,Trucks and Buses,54,S32_2509,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10281,31,55.19,3,1710.89,Shipped,3,8,2004,Trucks and Buses,54,S32_2509,Diecast Classics Inc.,Allentown,PA,USA,3
10292,50,46.53,10,2326.5,Shipped,3,9,2004,Trucks and Buses,54,S32_2509,Land of Toys Inc.,NYC,NY,USA,3
10305,40,57.9,7,2316,Shipped,4,10,2004,Trucks and Buses,54,S32_2509,Marta's Replicas Co.,Cambridge,MA,USA,3
10335,40,60.6,3,2424,Shipped,4,11,2004,Trucks and Buses,54,S32_2509,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10349,33,46.53,1,1535.49,Shipped,4,12,2004,Trucks and Buses,54,S32_2509,Muscle Machine Inc,NYC,NY,USA,3
10371,20,66.47,2,1329.4,Shipped,1,1,2005,Trucks and Buses,54,S32_2509,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10127,29,70.84,6,2054.36,Shipped,2,6,2003,Trains,62,S32_3207,Muscle Machine Inc,NYC,NY,USA,6
10142,42,74.57,16,3131.94,Shipped,3,8,2003,Trains,62,S32_3207,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,6
10195,33,54.68,1,1804.44,Shipped,4,11,2003,Trains,62,S32_3207,Mini Classics,White Plains,NY,USA,6
10207,45,56.55,2,2544.75,Shipped,4,12,2003,Trains,62,S32_3207,Diecast Collectables,Boston,MA,USA,6
10272,45,64.63,6,2908.35,Shipped,3,7,2004,Trains,62,S32_3207,Diecast Classics Inc.,Allentown,PA,USA,6
10282,36,59.65,9,2147.4,Shipped,3,8,2004,Trains,62,S32_3207,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,6
10292,31,67.73,3,2099.63,Shipped,3,9,2004,Trains,62,S32_3207,Land of Toys Inc.,NYC,NY,USA,6
10371,30,99.55,11,2986.5,Shipped,1,1,2005,Trains,62,S32_3207,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,6
10413,24,49.71,6,1193.04,Shipped,2,5,2005,Trains,62,S32_3207,Gift Depot Inc.,Bridgewater,CT,USA,6
10113,23,68.52,1,1575.96,Shipped,1,3,2003,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10140,28,60.76,7,1701.28,Shipped,3,7,2003,Trucks and Buses,64,S32_3522,Technics Stores Inc.,Burlingame,CA,USA,3
10183,49,64.64,4,3167.36,Shipped,4,11,2003,Trucks and Buses,64,S32_3522,"Classic Gift Ideas, Inc",Philadelphia,PA,USA,3
10229,30,73.04,12,2191.2,Shipped,1,3,2004,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10245,44,69.16,5,3043.04,Shipped,2,5,2004,Trucks and Buses,64,S32_3522,Super Scale Inc.,New Haven,CT,USA,3
10281,36,77.57,12,2792.52,Shipped,3,8,2004,Trucks and Buses,64,S32_3522,Diecast Classics Inc.,Allentown,PA,USA,3
10324,48,100,4,8209.44,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,Vitachrome Inc.,NYC,NY,USA,3
10333,33,73.69,4,2431.77,Shipped,4,11,2004,Trucks and Buses,64,S32_3522,Mini Wheels Co.,San Francisco,CA,USA,3
10382,48,100,8,6799.68,Shipped,1,2,2005,Trucks and Buses,64,S32_3522,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,3
10168,31,73.61,12,2281.91,Shipped,4,10,2003,Vintage Cars,68,S32_4289,Technics Stores Inc.,Burlingame,CA,USA,3
10250,50,61.22,7,3061,Shipped,2,5,2004,Vintage Cars,68,S32_4289,The Sharp Gifts Warehouse,San Jose,CA,USA,3
10308,46,66.04,10,3037.84,Shipped,4,10,2004,Vintage Cars,68,S32_4289,Mini Classics,White Plains,NY,USA,3
10353,40,44.51,7,1780.4,Shipped,4,12,2004,Vintage Cars,68,S32_4289,Gift Ideas Corp.,Glendale,CT,USA,3
10388,35,100,8,3918.95,Shipped,1,3,2005,Vintage Cars,68,S32_4289,FunGiftIdeas.com,New Bedford,MA,USA,3
10135,30,89.8,17,2694,Shipped,3,7,2003,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,1
10145,27,100,4,3251.34,Shipped,3,8,2003,Motorcycles,102,S32_4485,Toys4GrownUps.com,Pasadena,CA,USA,1
10159,23,100,12,2347.15,Shipped,4,10,2003,Motorcycles,102,S32_4485,Corporate Gift Ideas Co.,San Francisco,CA,USA,1
10237,27,100,5,3113.64,Shipped,2,4,2004,Motorcycles,102,S32_4485,Vitachrome Inc.,NYC,NY,USA,1
10264,34,97.97,7,3330.98,Shipped,2,6,2004,Motorcycles,102,S32_4485,Gifts4AllAges.com,Boston,MA,USA,1
10276,38,100,13,4304.64,Shipped,3,8,2004,Motorcycles,102,S32_4485,Online Mini Collectables,Brickhaven,MA,USA,1
10285,26,100,4,2600.26,Shipped,3,8,2004,Motorcycles,102,S32_4485,Marta's Replicas Co.,Cambridge,MA,USA,1
10319,22,100,8,2626.8,Shipped,4,11,2004,Motorcycles,102,S32_4485,Microscale Inc.,NYC,NY,USA,1
10331,32,100,4,5026.56,Shipped,4,11,2004,Motorcycles,102,S32_4485,Motor Mint Distributors Inc.,Philadelphia,PA,USA,1
10365,22,100,3,3425.18,Shipped,1,1,2005,Motorcycles,102,S32_4485,Mini Creations Ltd.,New Bedford,MA,USA,1
10390,45,48.98,12,2204.1,Shipped,1,3,2005,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,San Rafael,CA,USA,1
10143,34,36.66,1,1246.44,Shipped,3,8,2003,Vintage Cars,43,S50_1341,Mini Creations Ltd.,New Bedford,MA,USA,3
10168,48,51.93,13,2492.64,Shipped,4,10,2003,Vintage Cars,43,S50_1341,Technics Stores Inc.,Burlingame,CA,USA,3
